datumVanVertrek,vertrekLuchthaven,aankomstLuchthaven,vertrekTijd,aankomstTijd,prijs,duur,vrijeZitplaatsen,vluchtNummer,aantalStops,vertrekLuchthavenCode,aankomstLuchthavenCode
2023-04-11,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-11,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-12,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-12,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-12,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-12,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-13,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-13,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-13,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-13,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-14,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-14,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-14,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-14,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-15,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-15,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-15,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-15,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-16,Brussel,Faro,13:35,15:50,99.99,3u 15m,10,1941,0,BRU,FAO
2023-04-16,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-16,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-16,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-17,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-17,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-17,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-17,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-18,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-18,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-18,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-18,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-19,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-19,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-19,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-19,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-20,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-20,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-20,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-20,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-21,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-21,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-21,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-21,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-22,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-22,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-22,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-22,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-23,Brussel,Faro,16:35,20:10,299.99,4u 35m,5,1315,1,BRU,FAO
2023-04-23,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-23,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-23,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-24,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-24,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-24,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-24,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-25,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-25,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-25,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-25,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-26,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-26,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-26,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-26,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-27,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-27,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-27,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-27,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-28,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-28,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-28,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-28,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-29,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-29,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-29,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-29,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-30,Brussel,Faro,14:50,18:25,229.99,4u 35m,10,1315,1,BRU,FAO
2023-04-30,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-30,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-30,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-01,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-01,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-01,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-01,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-02,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-02,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-02,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-02,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-03,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-03,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-03,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-03,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-04,Brussel,Faro,06:20,09:55,229.99,4u 35m,10,1315,1,BRU,FAO
2023-05-04,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-04,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-04,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-05,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-05,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-05,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-05,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-06,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-06,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-06,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-06,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-07,Brussel,Faro,14:50,18:25,229.99,4u 35m,10,1315,1,BRU,FAO
2023-05-07,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-07,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-07,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-08,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-08,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-08,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-08,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-09,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-09,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-09,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-09,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-10,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-10,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-10,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-10,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-11,Brussel,Faro,06:20,09:55,149.99,4u 35m,10,1315,1,BRU,FAO
2023-05-11,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-11,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-11,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-12,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-12,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-12,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-12,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-13,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-13,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-13,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-13,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-14,Brussel,Faro,14:50,17:05,259.99,3u 15m,10,1941,0,BRU,FAO
2023-05-14,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-14,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-14,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-15,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-15,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-15,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-15,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-16,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-16,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-16,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-16,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-17,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-17,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-17,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-17,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-18,Brussel,Faro,06:00,08:10,399.99,3u 10m,10,1941,0,BRU,FAO
2023-05-18,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-18,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-18,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-19,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-19,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-19,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-19,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-20,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-20,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-20,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-20,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-21,Brussel,Faro,14:50,17:05,129.99,3u 15m,10,1941,0,BRU,FAO
2023-05-21,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-21,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-21,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-22,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-22,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-22,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-22,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-23,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-23,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-23,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-23,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-24,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-24,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-24,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-24,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-25,Brussel,Faro,06:00,08:10,399.99,3u 10m,9,1941,0,BRU,FAO
2023-05-25,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-25,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-25,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-26,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-26,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-26,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-26,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-27,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-27,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-27,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-27,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-28,Brussel,Faro,14:50,17:05,244.99,3u 15m,10,1941,0,BRU,FAO
2023-05-28,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-28,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-28,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-29,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-29,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-29,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-29,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-30,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-30,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-30,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-30,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-31,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-31,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-31,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-31,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-01,Brussel,Faro,06:00,08:10,164.99,3u 10m,10,1941,0,BRU,FAO
2023-06-01,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-01,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-01,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-02,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-02,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-02,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-02,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-03,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-03,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-03,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-03,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-04,Brussel,Faro,14:50,17:05,129.99,3u 15m,10,1941,0,BRU,FAO
2023-06-04,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-04,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-04,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-05,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-05,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-05,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-05,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-06,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-06,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-06,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-06,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-07,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-07,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-07,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-07,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-08,Brussel,Faro,06:00,08:10,209.99,3u 10m,10,1941,0,BRU,FAO
2023-06-08,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-08,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-08,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-09,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-09,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-09,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-09,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-10,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-10,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-10,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-10,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-11,Brussel,Faro,14:50,17:05,149.99,3u 15m,10,1941,0,BRU,FAO
2023-06-11,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-11,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-11,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-12,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-12,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-12,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-12,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-13,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-13,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-13,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-13,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-14,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-14,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-14,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-14,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-15,Brussel,Faro,06:00,08:10,164.99,3u 10m,10,1941,0,BRU,FAO
2023-06-15,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-15,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-15,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-16,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-16,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-16,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-16,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-17,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-17,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-17,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-17,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-18,Brussel,Faro,14:50,17:05,149.99,3u 15m,10,1941,0,BRU,FAO
2023-06-18,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-18,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-18,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-19,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-19,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-19,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-19,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-20,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-20,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-20,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-20,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-21,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-21,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-21,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-21,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-22,Brussel,Faro,06:00,08:10,189.99,3u 10m,10,1941,0,BRU,FAO
2023-06-22,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-22,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-22,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-23,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-23,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-23,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-23,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-24,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-24,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-24,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-24,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-25,Brussel,Faro,14:50,17:05,179.99,3u 15m,10,1941,0,BRU,FAO
2023-06-25,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-25,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-25,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-26,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-26,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-26,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-26,Brugge-Oostende,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-27,Brussel,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-27,Luik,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-06-27,Antwerpen,Faro,geen,geen,geen,geen,geen,geen,geen,geen,geen
